order_id,product_id,quantity,unit_price,discount_percentage,discount_amount,gross_sales,tax_amount,shipping_cost,net_sales,product_cost,profit
ORD-213554,PROD-000112,1,181.25,0.1760081871993216,31.9,181.25,10.45,5.9,165.7,74.58,85.22
ORD-370481,PROD-001101,3,135.71,0.0223810140210437,9.11,407.13,27.86,3.41,429.29,223.62,202.26
ORD-994435,PROD-000703,4,517.16,0.0,0.0,2068.64,268.92,7.45,2345.01,1389.8,947.76
ORD-257758,PROD-000109,2,768.41,0.1930536115903479,296.69,1536.82,124.01,5.44,1369.58,898.24,465.9
ORD-492776,PROD-000341,5,283.51,0.2403007059425955,340.64,1417.55,75.38,3.03,1155.32,601.5,550.79
ORD-524692,PROD-000727,4,212.83,0.0957628533455383,81.52,851.32,53.89,14.67,838.36,407.08,416.61
ORD-743031,PROD-000070,3,1062.55,0.0652476643835949,207.99,3187.65,297.97,36.17,3313.8,1597.05,1680.58
ORD-572549,PROD-000839,3,160.38,0.1375732515801974,66.19,481.14,29.05,6.21,450.21,255.78,188.22
ORD-195847,PROD-000913,1,347.09,0.0297140503658963,10.31,347.09,23.57,21.37,381.72,160.82,199.53
ORD-337084,PROD-000249,1,42.51,0.0,0.0,42.51,2.98,3.1900000000000004,48.68,22.31,23.18
ORD-351965,PROD-000666,1,401.03,0.224152446208745,89.89,401.03,21.78,11.49,344.41,275.5,57.42
ORD-542742,PROD-000032,1,929.66,0.2275383415669029,211.53,929.66,50.27,15.44,783.84,608.18,160.22
ORD-443841,PROD-000531,1,58.47,0.2237975882665654,13.09,58.47,9.08,2.54,57.0,29.13,25.33
ORD-419199,PROD-000962,1,117.6,0.0,0.0,117.6,8.23,23.54,149.37,49.47,76.36
ORD-177851,PROD-001153,4,155.1,0.0919675844930798,57.06,620.4,107.03,12.38,682.75,293.28,377.09
ORD-905404,PROD-000785,4,189.58,0.3231665396586645,245.06,758.32,66.72,4.05,584.03,431.04,148.94
ORD-721089,PROD-000351,3,351.76,0.0174429679938107,18.41,1055.28,72.58,14.62,1124.07,508.89,600.56
ORD-680066,PROD-000012,1,1433.55,0.2443200370069264,350.24,1433.55,75.83,23.96,1183.1,993.63,165.51
ORD-543388,PROD-000662,1,300.12,0.1681037317974312,50.45,300.12,47.44,2.4400000000000004,299.55,132.07,165.04
ORD-719623,PROD-000232,1,43.94,0.1213757170725683,5.33,43.94,2.7,3.92,45.23,14.44,26.87
ORD-347439,PROD-000754,4,138.86,0.4480576279472089,248.87,555.44,21.46,2.7300000000000004,330.76,301.88,26.15
ORD-193979,PROD-001171,2,107.23,0.0,0.0,214.46,42.89,12.03,269.38,67.94,189.41
ORD-816871,PROD-000706,1,108.22,0.0315636915988144,3.42,108.22,7.34,11.5,123.64,57.58,54.56
ORD-792598,PROD-000214,5,125.64,0.0,0.0,628.2,43.97,3.49,675.66,192.25,479.92
ORD-788375,PROD-000597,1,27.33,0.1437321727154157,3.93,27.33,1.64,5.52,30.56,11.74,13.3
ORD-375924,PROD-000249,3,42.51,0.1038145911862613,13.24,127.53,8.0,20.59,142.88,66.93,55.36
ORD-954110,PROD-000681,1,513.36,0.020278830113146,10.41,513.36,35.21,6.49,544.65,291.78,246.38
ORD-400807,PROD-001040,4,6.31,0.0781409666012776,1.97,25.24,4.65,4.54,32.46,7.88,20.04
ORD-311390,PROD-000146,1,590.68,0.0531433416003415,31.39,590.68,111.86,1.5099999999999998,672.66,247.02,424.13
ORD-842428,PROD-000913,1,347.09,0.2429891718643886,84.34,347.09,47.3,1.04,311.09,160.82,149.23
ORD-642197,PROD-001151,4,141.88,0.0,0.0,567.52,113.5,1.67,682.69,266.0,415.02
ORD-498797,PROD-000811,3,154.71,0.582436360781374,270.33,464.13,13.57,11.92,219.29,235.17,-27.8
ORD-828839,PROD-000583,2,18.55,0.1410475687491251,5.23,37.1,2.23,14.89,48.99,13.54,20.56
ORD-333055,PROD-000170,1,250.31,0.0580221345338732,14.52,250.31,16.51,5.7,258.0,146.42,105.88
ORD-121754,PROD-001116,1,217.76,0.1832711074420525,39.91,217.76,12.45,0.75,191.05,80.08,110.22
ORD-525432,PROD-000539,1,33.31,0.1780074082741,5.93,33.31,1.92,15.41,44.71,14.45,14.85
ORD-679607,PROD-000067,2,1353.21,0.1424450735144433,385.52,2706.42,301.72,25.23,2647.85,1775.34,847.28
ORD-435348,PROD-000770,3,190.86,0.0663977619811986,38.02,572.58,37.42,5.96,577.94,216.69,355.29
ORD-714517,PROD-000220,2,121.66,0.3736323939602525,90.91,243.32,10.67,3.56,166.64,120.14,42.94
ORD-701008,PROD-000845,4,80.71,0.3693101092082487,119.23,322.84,14.25,14.68,232.54,98.0,119.86
ORD-921296,PROD-000594,2,170.56,0.2505261791969996,85.46,341.12,48.58,5.33,309.57,105.62,198.62
ORD-302049,PROD-000395,2,325.5,0.1857531571823471,120.93,651.0,37.1,15.38,582.55,409.88,157.29
ORD-442763,PROD-000136,1,726.87,0.0,0.0,726.87,50.88,12.16,789.91,361.47,416.28
ORD-931100,PROD-000032,4,929.66,0.4825762847034009,1794.53,3718.64,384.82,1.5700000000000005,2310.5,2432.72,-123.79
ORD-258935,PROD-000583,2,18.55,0.091878534048346,3.41,37.1,2.36,3.59,39.64,13.54,22.51
ORD-382149,PROD-000873,1,96.46,0.0356628421093513,3.44,96.46,6.51,14.86,114.39,35.46,64.07
ORD-965338,PROD-000872,2,187.82,0.4229967118840286,158.89,375.64,15.17,0.3399999999999998,232.26,142.4,89.52
ORD-792261,PROD-000044,1,863.97,0.0162124796719969,14.01,863.97,161.49,2.9,1014.35,504.11,507.34
ORD-359197,PROD-000359,1,395.27,0.1159403603080177,45.83,395.27,24.46,21.35,395.25,180.62,193.28
ORD-950857,PROD-000721,1,200.58,0.0979490000619991,19.65,200.58,12.67,15.1,208.7,101.34,92.26
ORD-831489,PROD-000770,1,190.86,0.2286387374624802,43.64,190.86,7.36,17.1,171.68,72.23,82.35
ORD-873776,PROD-001047,2,54.54,0.319372511321744,34.84,109.08,5.2,3.53,82.97,29.14,50.3
ORD-131927,PROD-000731,2,89.18,0.1205145897611547,21.49,178.36,28.24,7.32,192.43,102.88,82.23
ORD-831223,PROD-000682,3,86.57,0.3822492096215275,99.27,259.71,11.23,24.02,195.69,170.91,0.76
ORD-861665,PROD-000776,5,287.19,0.2360709171747674,338.99,1435.95,76.79,2.88,1176.63,797.4,376.35
ORD-863922,PROD-001025,1,34.73,0.0773397697589693,2.69,34.73,2.24,14.58,48.86,11.04,23.24
ORD-888302,PROD-000127,1,670.13,0.0,0.0,670.13,134.03,0.0,804.16,315.27,488.89
ORD-500706,PROD-000170,2,250.31,0.0,0.0,500.62,35.04,5.78,541.44,292.84,242.82
ORD-639289,PROD-000761,1,87.5,0.0973433003591366,8.52,87.5,15.8,4.54,99.32,38.54,56.24
ORD-544094,PROD-000354,4,256.59,0.440712868359649,452.33,1026.36,109.07,5.15,688.25,583.4,99.7
ORD-732341,PROD-001117,1,101.01,0.0,0.0,101.01,18.18,1.2300000000000004,120.42,36.4,82.79
ORD-387266,PROD-000150,1,627.36,0.0,0.0,627.36,43.92,20.88,692.16,309.96,361.32
ORD-980362,PROD-000587,5,35.3,0.4341774141025815,76.63,176.5,6.99,6.0,112.86,77.15,29.71
ORD-195677,PROD-000375,1,346.92,0.0755008879014782,26.19,346.92,64.15,12.22,397.1,191.63,193.25
ORD-308324,PROD-000951,1,673.8,0.1525235100227011,102.77,673.8,39.97,3.15,614.15,318.11,292.89
ORD-924779,PROD-000952,2,922.33,0.2139938641310444,394.75,1844.66,101.49,6.44,1557.84,794.2,757.2
ORD-849288,PROD-000982,3,728.7,0.2340778199198088,511.72,2186.1,217.67,3.6,1895.65,1372.23,519.82
ORD-495532,PROD-000048,1,527.32,0.0109553100586624,5.78,527.32,93.88,15.54,630.96,316.1,299.32
ORD-860148,PROD-000326,1,115.97,0.1095260798017095,12.7,115.97,7.23,6.42,116.92,57.84,52.66
ORD-353330,PROD-000947,1,269.94,0.0424125368352246,11.45,269.94,18.09,0.6499999999999999,277.23,111.08,165.5
ORD-973094,PROD-000515,2,49.71,0.035831582882422,3.56,99.42,6.71,3.22,105.79,34.92,67.65
ORD-826215,PROD-000297,1,23.92,0.1768488095898004,4.23,23.92,3.94,2.68,26.31,8.63,15.0
ORD-647383,PROD-000306,4,71.06,0.0700718111871747,19.92,284.24,18.5,14.85,297.67,106.2,176.62
ORD-671325,PROD-000617,3,179.08,0.302158606191417,162.33,537.24,26.24,24.29,425.44,247.92,153.23
ORD-739791,PROD-000112,3,181.25,0.1464535840302839,79.63,543.75,88.18,12.2,564.5,223.74,328.56
ORD-656547,PROD-000935,2,331.14,0.1663774300858586,110.19,662.28,104.9,5.03,662.02,389.44,267.55
ORD-248251,PROD-000187,2,231.44,0.2022045388195457,93.6,462.88,25.85,2.51,397.64,225.0,170.13
ORD-188231,PROD-000780,3,120.18,0.4200703739975826,151.45,360.54,41.82,2.14,253.05,137.1,113.81
ORD-239933,PROD-001054,2,32.78,0.0,0.0,65.56,4.59,15.32,85.47,23.66,46.49
ORD-220857,PROD-000150,2,627.36,0.2223051603185457,278.93,1254.72,68.31,11.61,1055.71,619.92,424.18
ORD-423106,PROD-001027,2,19.71,0.1666148706683216,6.57,39.42,2.3,5.76,40.91,19.16,15.99
ORD-452170,PROD-000071,5,913.35,0.4175729402899289,1906.95,4566.75,505.36,1.7400000000000002,3166.9,2915.3,249.86
ORD-863593,PROD-000396,2,470.18,0.1487564012781602,139.88,940.36,80.05,19.65,900.18,523.18,357.35
ORD-286594,PROD-000440,1,372.51,0.0608892759733939,22.68,372.51,24.49,3.2,377.52,139.5,234.82
ORD-773388,PROD-000473,3,12.75,0.342915045166023,13.12,38.25,1.76,14.48,41.37,12.42,14.47
ORD-416698,PROD-000746,2,184.07,0.2923629451990107,107.63,368.14,33.87,4.14,298.52,210.98,83.4
ORD-186598,PROD-000230,2,49.2,0.0063762218809568,0.63,98.4,6.84,24.07,128.68,48.44,56.17
ORD-415632,PROD-000045,2,355.82,0.0892907599780793,63.54,711.64,129.62,2.16,779.88,403.88,373.84
ORD-771438,PROD-001024,3,69.22,0.4370468195775652,90.76,207.66,11.69,32.6,161.19,88.59,40.0
ORD-376034,PROD-000352,2,322.53,0.0,0.0,645.06,45.15,0.98,691.19,386.7,303.51
ORD-672994,PROD-000859,1,64.25,0.1068536883726914,6.87,64.25,4.02,24.34,85.74,29.56,31.84
ORD-945524,PROD-000736,3,276.65,0.0692679350815346,57.49,829.95,54.07,15.03,841.56,348.6,477.93
ORD-971093,PROD-000995,2,719.63,0.0793190578810144,114.16,1439.26,92.76,5.51,1423.37,928.52,489.34
ORD-318869,PROD-000620,2,100.2,0.0619397489965797,12.41,200.4,13.16,15.33,216.48,102.3,98.85
ORD-810715,PROD-000293,1,110.24,0.0,0.0,110.24,7.72,1.0199999999999996,118.98,51.23,66.73
ORD-137833,PROD-000305,1,97.38,0.1740999442527621,16.95,97.38,10.46,4.01,94.9,39.18,51.71
ORD-222537,PROD-000271,1,147.88,0.1365897499779546,20.2,147.88,8.94,12.15,148.77,75.38,61.24
ORD-572931,PROD-000337,1,111.12,0.0,0.0,111.12,22.22,1.7400000000000002,135.08,52.49,80.85
ORD-871826,PROD-000250,1,86.1,0.0066875040779934,0.58,86.1,5.99,1.09,92.6,45.34,46.17
ORD-610549,PROD-000490,5,38.48,0.2554927200526523,49.16,192.4,14.32,5.65,163.21,91.25,66.31
ORD-204000,PROD-001000,2,344.3,0.1586752243713385,109.26,688.6,40.55,11.62,631.51,335.36,284.53
ORD-706585,PROD-000945,1,54.7,0.1388304747321405,7.59,54.7,4.71,8.9,60.72,21.15,30.67
ORD-549220,PROD-000761,4,87.5,0.1891106305264713,66.19,350.0,19.87,6.0,309.68,154.16,149.52
ORD-687481,PROD-000201,3,67.3,0.1328131245012518,26.81,201.9,33.27,5.34,213.7,77.43,130.93
ORD-624676,PROD-000132,2,643.49,0.0901039370425127,115.96,1286.98,234.2,2.18,1407.4,624.44,780.78
ORD-168014,PROD-000163,2,32.72,0.2695315820106516,17.64,65.44,3.35,3.08,54.23,25.14,26.01
ORD-790728,PROD-001147,2,279.17,0.1811578242183054,101.15,558.34,32.0,3.69,492.88,297.2,191.99
ORD-322885,PROD-000832,4,102.77,0.0626954782030395,25.77,411.08,26.97,5.86,418.14,175.88,236.4
ORD-971840,PROD-000656,1,360.91,0.2191933456768382,79.11,360.91,19.73,3.3,304.83,164.34,137.19
ORD-315395,PROD-000005,1,1282.18,0.0735801142347638,94.34,1282.18,118.78,8.63,1315.25,695.54,611.08
ORD-141181,PROD-000995,1,719.63,0.1666123759147258,119.9,719.63,41.98,14.84,656.55,464.26,177.45
ORD-995970,PROD-000259,2,121.62,0.2655306134860237,64.59,243.24,12.51,2.62,193.78,82.08,109.08
ORD-442355,PROD-000947,1,269.94,0.0436770406901442,11.79,269.94,25.82,5.88,289.85,111.08,172.89
ORD-856769,PROD-000102,3,546.2,0.0556775799650184,91.23,1638.6,108.32,5.62,1661.31,952.89,702.8
ORD-217641,PROD-000065,5,1370.54,0.1734421548850514,1188.55,6852.7,396.49,4.01,6064.65,4294.05,1766.59
ORD-653587,PROD-000644,1,57.62,0.1066840557094694,6.15,57.62,3.6,5.64,60.71,33.07,22.0
ORD-774114,PROD-000994,1,971.74,0.0834811295980579,81.12,971.74,44.53,20.28,955.43,516.28,418.87
ORD-774385,PROD-000728,5,75.6,0.0,0.0,378.0,71.82,9.35,459.17,135.45,314.37
ORD-187620,PROD-000821,3,248.52,0.2107894726658552,157.16,745.56,41.19,11.97,641.56,387.75,241.84
ORD-299297,PROD-000789,3,179.5,0.4546011285984664,244.8,538.5,58.74,4.71,357.15,194.37,158.07
ORD-782810,PROD-000928,2,297.62,0.4182841620494404,248.98,595.24,24.24,6.21,376.71,353.78,16.72
ORD-944644,PROD-000834,3,107.82,0.0,0.0,323.46,22.64,3.22,349.32,163.95,182.15
ORD-935238,PROD-000689,1,50.13,0.1215365979529639,6.09,50.13,3.08,1.0499999999999998,48.17,31.88,15.24
ORD-547839,PROD-001167,2,67.03,0.0,0.0,134.06,9.38,0.6499999999999999,144.09,64.94,78.5
ORD-510497,PROD-000852,1,237.45,0.0872820963220563,20.73,237.45,15.17,5.87,237.76,75.53,156.36
ORD-576396,PROD-000018,4,1207.67,0.2298284780922929,1110.23,4830.68,260.43,2.79,3983.67,3323.04,657.84
ORD-435202,PROD-000719,2,43.68,0.2010153244660958,17.56,87.36,13.96,4.82,88.58,35.82,47.94
ORD-898484,PROD-000765,1,73.99,0.1208656165604727,8.94,73.99,4.55,6.35,75.95,35.45,34.15
ORD-266392,PROD-000462,2,147.61,0.138924883001104,41.01,295.22,48.3,2.31,304.82,161.5,141.01
ORD-346284,PROD-000190,3,142.49,0.0974203927266397,41.64,427.47,19.29,1.5499999999999998,406.67,244.2,160.92
ORD-368746,PROD-000620,1,100.2,0.0796477938795998,7.98,100.2,6.46,12.38,111.06,51.15,47.53
ORD-314699,PROD-000713,4,66.06,0.2620209635910495,69.24,264.24,13.65,20.72,229.37,163.68,44.97
ORD-310425,PROD-000837,1,213.27,0.1483223768059996,31.63,213.27,12.71,5.71,200.06,111.6,82.75
ORD-379906,PROD-000571,3,43.12,0.2496870559515329,32.3,129.36,6.79,12.41,116.26,40.8,63.05
ORD-869538,PROD-000416,3,322.45,0.2800462547926624,270.9,967.35,69.65,22.36,788.46,376.65,389.45
ORD-971818,PROD-000437,2,186.24,0.3105858557018388,115.69,372.48,51.36,5.15,313.3,221.42,86.73
ORD-610323,PROD-001087,1,42.23,0.0278798461180199,1.18,42.23,2.87,14.7,58.62,20.01,23.91
ORD-878813,PROD-000715,1,217.42,0.0042055331568369,0.91,217.42,21.65,9.28,247.44,93.18,144.98
ORD-656567,PROD-001039,1,23.93,0.1069413591834947,2.56,23.93,1.5,5.52,28.39,11.23,11.64
ORD-113516,PROD-000082,2,359.11,0.085512161841701,61.42,718.22,45.98,3.05,705.83,290.06,412.72
ORD-592628,PROD-001136,2,243.93,0.1520205254120828,74.16,487.86,28.96,2.85,445.51,251.0,191.66
ORD-335528,PROD-000963,1,531.57,0.1827561919701235,97.15,531.57,30.41,5.55,470.38,277.92,186.91
ORD-560259,PROD-000885,2,138.89,0.1402010689301873,38.95,277.78,16.72,15.31,270.86,87.7,167.85
ORD-411571,PROD-000473,1,12.75,0.1296786552498833,1.65,12.75,2.22,12.17,25.49,4.14,9.18
ORD-314751,PROD-000641,2,423.46,0.1445886053693501,122.45,846.92,50.71,3.99,779.17,339.58,435.6
ORD-560001,PROD-000113,4,698.82,0.3483346794876651,973.69,2795.28,127.51,3.28,1952.38,1609.84,339.26
ORD-763731,PROD-000184,2,236.25,0.0357358741277928,16.89,472.5,91.12,0.0,546.73,215.48,331.25
ORD-184194,PROD-000974,1,337.78,0.010534533888786,3.56,337.78,23.4,5.7,363.32,168.08,189.54
ORD-902619,PROD-000276,4,138.78,0.2590726990780848,143.82,555.12,28.79,12.26,452.35,214.6,225.49
ORD-706860,PROD-000154,2,183.17,0.135401974934733,49.6,366.34,22.17,11.56,350.47,157.3,181.61
ORD-899863,PROD-000727,1,212.83,0.0,0.0,212.83,14.9,24.43,252.16,101.77,125.96
ORD-996713,PROD-000685,4,116.15,0.6,278.76,464.6,13.01,0.6200000000000001,199.47,317.64,-118.79
ORD-133823,PROD-000450,1,201.24,0.0703494398394516,14.16,201.24,37.42,5.41,229.91,130.06,94.44
ORD-565211,PROD-000122,1,481.93,0.1153391050591917,55.59,481.93,29.84,14.91,471.09,306.2,149.98
ORD-300409,PROD-000991,2,411.49,0.1659366231224679,136.56,822.98,130.42,4.69,821.53,369.44,447.4
ORD-857245,PROD-000739,5,222.1,0.290773742477148,322.9,1110.5,157.52,0.2200000000000002,945.34,473.3,471.82
ORD-323519,PROD-001168,1,242.77,0.1520878701653741,36.92,242.77,14.41,24.06,244.32,133.36,86.9
ORD-277133,PROD-000242,4,113.76,0.1442851649560254,65.66,455.04,27.26,24.43,441.07,201.88,214.76
ORD-606088,PROD-000427,1,92.69,0.1302173563568214,12.07,92.69,5.64,2.8600000000000003,89.12,46.31,39.95
ORD-219786,PROD-000706,2,108.22,0.1472522604070663,31.87,216.44,18.46,9.43,212.46,115.16,87.87
ORD-596050,PROD-000740,3,95.23,0.1298640324673627,37.1,285.69,24.86,22.64,296.09,162.33,111.12
ORD-369793,PROD-000989,1,863.71,0.1218445401655198,105.24,863.71,151.69,12.4,922.56,527.17,382.99
ORD-490636,PROD-000717,1,155.85,0.1977683194728143,30.82,155.85,25.01,4.99,155.03,86.82,63.22
ORD-799059,PROD-000262,1,58.4,0.0910636997393807,5.32,58.4,9.55,4.42,67.05,20.17,42.46
ORD-537807,PROD-000428,4,358.67,0.3040317968361739,436.19,1434.68,189.71,4.95,1193.15,743.0,445.2
ORD-697667,PROD-001108,1,29.27,0.1010537913239298,2.96,29.27,1.84,3.42,31.57,14.39,13.76
ORD-479091,PROD-000742,1,83.94,0.0454611059569697,3.82,83.94,5.61,15.3,101.03,29.64,56.09
ORD-544967,PROD-000772,2,215.14,0.1606576891290445,69.13,430.28,46.95,17.73,425.83,257.4,150.7
ORD-438716,PROD-000515,2,49.71,0.0525730484999804,5.23,99.42,6.59,2.51,103.29,34.92,65.86
ORD-695779,PROD-000034,1,340.26,0.062842352567739,21.38,340.26,22.32,15.4,356.6,172.27,168.93
ORD-584523,PROD-000255,5,44.79,0.0616016162481691,13.8,223.95,39.93,5.4,255.48,108.85,141.23
ORD-132978,PROD-001154,4,198.11,0.2711019690510968,214.83,792.44,28.88,5.29,611.78,292.28,314.21
ORD-570361,PROD-001123,2,104.11,0.1292290858277107,26.91,208.22,12.69,3.45,197.45,76.5,117.5
ORD-708661,PROD-000103,5,461.41,0.0222349637202873,51.3,2307.05,293.25,16.99,2565.99,1109.1,1439.9
ORD-291318,PROD-000186,3,132.98,0.1704013413041153,67.98,398.94,23.17,3.4,357.53,135.72,218.41
ORD-698598,PROD-000848,1,193.87,0.1766374051097723,34.24,193.87,11.17,6.48,177.28,99.16,71.64
ORD-277821,PROD-001144,3,180.21,0.020497352699762,11.08,540.63,37.07,5.81,572.43,240.72,325.9
ORD-106112,PROD-000558,1,177.43,0.0915470585199143,16.24,177.43,32.24,5.08,198.51,91.73,101.7
ORD-376357,PROD-000374,1,64.86,0.1765460027121265,11.45,64.86,10.68,2.2,66.29,37.11,26.98
ORD-515474,PROD-000726,5,253.56,0.2816535177446911,357.08,1267.8,182.14,9.85,1102.71,532.25,560.61
ORD-235360,PROD-000659,4,193.26,0.2935783693841026,226.95,773.04,27.3,17.38,590.77,527.36,46.03
ORD-852895,PROD-001120,1,121.01,0.0058915918360947,0.71,121.01,8.42,11.68,140.4,61.17,67.55
ORD-877471,PROD-000650,5,105.52,0.3134135484070692,165.36,527.6,25.36,6.13,393.73,263.0,124.6
ORD-705381,PROD-001163,1,112.93,0.0,0.0,112.93,7.91,2.8,123.64,35.35,85.49
ORD-412830,PROD-000829,1,121.04,0.0800382068254988,9.69,121.04,21.16,5.48,137.99,66.0,66.51
ORD-634101,PROD-000877,5,180.43,0.4177881434484661,376.91,902.15,36.77,5.5,567.51,375.55,186.46
ORD-370219,PROD-000408,5,96.75,0.2503188461003248,121.09,483.75,68.91,17.33,448.9,232.05,199.52
ORD-746285,PROD-000274,4,56.93,0.4471028059653341,101.81,227.72,8.81,4.01,138.73,114.04,20.68
ORD-197028,PROD-000099,2,188.94,0.2050052463122292,77.47,377.88,60.08,12.62,373.11,200.48,160.01
ORD-155376,PROD-000005,2,1282.18,0.1333577069590877,341.98,2564.36,400.03,6.800000000000001,2629.21,1391.08,1231.33
ORD-166273,PROD-000842,2,96.09,0.0213484089153362,4.1,192.18,13.17,5.78,207.03,96.3,104.95
ORD-302857,PROD-000483,1,58.48,0.0263317512177663,1.54,58.48,3.99,3.13,64.06,27.35,33.58
ORD-415438,PROD-000508,1,75.41,0.1973288322538372,14.88,75.41,4.24,4.08,68.85,27.93,36.84
ORD-854470,PROD-000709,1,590.78,0.0273965739110885,16.19,590.78,40.22,6.32,621.13,354.69,260.12
ORD-821588,PROD-000418,1,253.72,0.1299136149681438,32.96,253.72,28.7,7.37,256.83,97.73,151.73
ORD-724913,PROD-000002,1,978.26,0.2290879395248824,224.11,978.26,52.79,14.55,821.49,519.66,287.28
ORD-492056,PROD-001068,3,52.8,0.4237477049628648,67.12,158.4,18.26,2.71,112.25,47.28,62.26
ORD-126036,PROD-000258,1,128.5,0.058836563167351,7.56,128.5,8.47,3.79,133.2,42.65,86.76
ORD-454127,PROD-000646,3,486.89,0.229785200825335,335.64,1460.67,78.75,2.95,1206.73,702.51,501.27
ORD-590975,PROD-000490,2,38.48,0.2096585065361363,16.14,76.96,3.04,5.449999999999999,69.31,36.5,27.36
ORD-479866,PROD-000453,5,452.83,0.3085808610160843,698.67,2264.15,313.1,1.93,1880.51,1078.9,799.68
ORD-782169,PROD-000039,1,1023.42,0.0629586541216396,64.43,1023.42,191.8,4.89,1155.68,690.08,460.71
ORD-440326,PROD-000760,4,159.29,0.500558799072629,318.94,637.16,60.46,17.04,395.72,324.0,54.68
ORD-722626,PROD-000893,2,138.21,0.2470580311480679,68.29,276.42,14.57,14.83,237.53,87.74,134.96
ORD-353052,PROD-000439,4,239.85,0.1680937266820141,161.27,959.4,55.87,6.32,860.32,521.04,332.96
ORD-494749,PROD-000449,1,377.79,0.0827241205997582,31.25,377.79,62.38,15.72,424.64,180.45,228.47
ORD-805951,PROD-000422,1,241.23,0.0,0.0,241.23,16.89,23.74,281.86,85.27,172.85
ORD-214053,PROD-001132,1,104.33,0.0,0.0,104.33,7.3,14.74,126.37,54.8,56.83
ORD-738868,PROD-000008,3,381.34,0.0049251870523996,5.63,1144.02,56.92,19.91,1215.22,638.85,556.46
ORD-274683,PROD-000256,2,89.78,0.0,0.0,179.56,12.57,3.18,195.31,88.1,104.03
ORD-285818,PROD-000347,4,40.16,0.3753589159499166,60.3,160.64,7.02,5.83,113.19,68.88,38.48
ORD-861888,PROD-000108,3,600.22,0.2325567094637126,418.76,1800.66,96.73,3.84,1482.47,1017.45,461.18
ORD-505017,PROD-001056,1,51.65,0.0970658885440194,5.01,51.65,3.26,5.5,55.4,24.88,25.02
ORD-107097,PROD-000985,1,728.61,0.2002782255879319,145.92,728.61,40.79,0.1499999999999999,623.63,392.37,231.11
ORD-818835,PROD-000096,2,125.16,0.1208812278983599,30.26,250.32,44.01,4.63,268.7,129.26,134.81
ORD-804732,PROD-000448,1,244.75,0.1600242752269236,39.17,244.75,37.0,10.34,252.92,149.42,93.16
ORD-560875,PROD-000290,1,35.47,0.1742684845214541,6.18,35.47,2.05,1.0199999999999996,32.36,18.28,13.06
ORD-645436,PROD-000522,3,29.24,0.0,0.0,87.72,11.4,6.77,105.89,40.74,58.38
ORD-642353,PROD-000518,2,52.11,0.1919630080409404,20.01,104.22,16.0,2.34,102.55,48.34,51.87
ORD-618952,PROD-000580,3,51.01,0.1243512478505625,19.03,153.03,9.38,3.19,146.57,59.97,83.41
ORD-200853,PROD-000723,3,195.73,0.3684492574585318,216.35,587.19,74.17,12.86,457.87,224.04,220.97
ORD-853871,PROD-001072,3,70.93,0.0460900640113049,9.81,212.79,14.21,6.2,223.39,65.4,151.79
ORD-701387,PROD-000303,3,124.44,0.0531449883798058,19.84,373.32,24.74,11.51,389.73,143.91,234.31
ORD-691502,PROD-000853,3,135.42,0.0205482228988517,8.35,406.26,71.62,0.0,469.53,152.31,317.22
ORD-601046,PROD-001030,3,6.46,0.2535671220867942,4.91,19.38,1.01,5.95,21.43,7.68,7.8
ORD-690820,PROD-000840,4,124.44,0.2552440955462717,127.05,497.76,74.14,2.42,447.27,234.92,209.93
ORD-308541,PROD-000238,3,93.39,0.1760969928196794,49.34,280.17,16.16,5.5,252.49,117.09,129.9
ORD-301012,PROD-000603,1,137.35,0.0599740320290636,8.24,137.35,25.82,9.43,164.36,47.56,107.37
ORD-941019,PROD-000845,2,80.71,0.2455992729550047,39.64,161.42,8.52,3.98,134.28,49.0,81.3
ORD-123709,PROD-001132,1,104.33,0.0876486529819341,9.14,104.33,9.52,5.52,110.23,54.8,49.91
ORD-281930,PROD-000255,2,44.79,0.0817139235493969,7.32,89.58,15.63,4.89,102.78,43.54,54.35
ORD-348622,PROD-000410,2,155.25,0.1152527517989225,35.79,310.5,19.23,24.15,318.09,200.34,93.6
ORD-394594,PROD-000694,3,467.77,0.0005807747712331,0.82,1403.31,98.17,2.83,1503.49,572.76,927.9
ORD-496456,PROD-000534,4,72.59,0.4077392669193817,118.39,290.36,12.04,2.85,186.86,98.24,85.77
ORD-635759,PROD-000971,3,268.9,0.257145123348579,207.44,806.7,41.95,2.62,643.83,323.04,318.17
ORD-679646,PROD-000699,4,186.54,0.0,0.0,746.16,97.0,14.739999999999998,857.9,475.96,367.2
ORD-592743,PROD-000631,1,33.35,0.1071636773758608,3.57,33.35,2.08,6.05,37.91,13.35,18.51
ORD-946599,PROD-000708,3,313.02,0.3377706979541996,317.19,939.06,43.53,20.48,685.88,648.09,17.31
ORD-993224,PROD-001083,1,52.51,0.0040525895854189,0.21,52.51,3.66,15.45,71.41,18.54,37.42
ORD-275007,PROD-000748,1,24.88,0.0242830050651726,0.6,24.88,1.7,3.26,29.24,12.33,13.65
