productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B00063486S,"Fresh Kitty Furniture Protectors, 4-Inch by 12-Inch Large, 3-Pack",AP9Q1WJV0S18K,3/3,5.0,1302739200,"I can't understand why this product gets such low reviews. If you purchase enough of it it works just fine. I just slap a strip over where the cats are scratching and they don't scratch there any more. If they move an inch to the left of the strip, I cover that area as well. It's very easy to remove, unlike some other products, and there is no damage done by doing so. In fact, I've moved strips (removed and repositioned) as many as two times and it still sticks to the upholstry. I also found that if I cover a scratched area, and then put a small cat scratching board or post nearby, they scratch there and not on the furniture where they are discouraged by these strips. They work great - if you have cats and nice furniture you should definitely purchase these. Make sure you get enough.Dennis",pet supplies,cats,beds furniture
B0006344DK,"Smokehouse 100-Percent Natural Piggy Slivers Dog Treats, 40-Count",A1CX8A3WKH3AG5,0/0,5.0,1302739200,my dog really loves these. he is a shitzu maltese mix and they are easier than pig ears for him to chew on and he normally grabs one in the afternoon and runs outside to eat them in the grass while sunbathing.,pet supplies,dogs,treats
B0002ASM94,"Nylabone Dura Chew Value Pack, Regular",A35ZAGQG5HP2SL,2/2,5.0,1302739200,My family's mini-weanie loves these things. Just be careful to have other chewable toys so your dog isn't ingesting a bunch of plastic because it will upset their stomach a little.,pet supplies,dogs,treats
B000BY9AII,100 pc. Cow Ears,AX5GNEAIP8UUW,0/0,5.0,1302739200,Great value for the money. The ears were sufficient size for all our dogs and the quality was great.,pet supplies,dogs,treats
B0002AST9M,Nilodor Nilolitter Litter Box Additive,AZUEE0CPOMXIH,2/2,5.0,1302825600,We have two Ragdoll cats and of course two litter boxes. We use this product all the time with their litter. It has a pleasant smell and the cats are not offended by it at all. It really absorbs the litter odor. I have used this product for over two years now and I am very pleased with the results.,pet supplies,cats,food
B000255NXC,25 Foot - Python No Spill Clean and Fill Aquarium Maintenance System,A1IIFZZGONCJMA,0/0,5.0,1302825600,"I've had my Python No-spill for more than 15 years servicing my 75 gallon tank. About 5 years ago I dropped it and one of the connectors broke. I was upset until I learned that I could still buy replacement parts. I ordered a new connector and it's worked great since. You can't say that about many products these days. And it's a great time saver. It takes me less than 20 minutes to do a partial water change, clean the gravel, wipe down the glass and refill.",pet supplies,fish aquatic pets,cleaners
B000A7SC1M,Lupine Designer Dog Lead,A20TYX161XSPJ6,1/1,3.0,1302825600,"I bought this leash for my four month old English Mastiff puppy and it took her no time to chew completely through the leash. She was only 38 lbs at that point so I was pretty disappointed with this product. It felt super sturdy and I guess if your dog isn't a big chewer, than it would be a great buy, other than that, I wouldn't recommend it.HOWEVER, I did call Lupine to see if they would replace the leash for free like they claim, and they do! So, that is nice except that you have to mail it back. The other option is to find a store in your area that sells Lupine products and they can swap it out. I am getting a new leash at a local store that is willing to swap mine out for a new one. So, super friendly customer service at Lupine!",pet supplies,dogs,collars
B0002C7FHC,"PetSafe No-Bark Collar, PBC-102",AJTKCXGN220OP,0/0,1.0,1302912000,"DO NOT BUY!!!! Complete waste of money. Bought it, did everything the instructions said to do....and nothing. The collar was tight, I shaved the area, I tested it, and my dog still barks. I even put it on myself and after maybe 50 barks it worked once.",pet supplies,dogs,collars
B000FPM58K,"Dingo Double Meat Bone,",A1KXYXRO64ZQHA,0/0,4.0,1302912000,"I have a labrador retriever. He weighs 82 lbs. He loved the bone, but I made the mistake and allowed him to eat the bone in one sitting. It was too much of a shock to his digestive system. The next morning he developed diarrhea. I' m not sure if the bone is the reason the diarrhea lasted so long, but to be causious I will not buy the bones again. To be fare about the product, I bought three of the bones and the last one was the one associated with my dog's problem, but of course that last bone is the only one he eat in one sitting. I believe the product would be best for larger dog's than mine, or for smaller dog if the owner regulator the amount of the bone that is eaten at each sitting .",pet supplies,dogs,treats
B0006N9I68,Cat Dancer 101 Cat Dancer Interactive Cat Toy,A1RUS2N7YBDT6B,0/0,5.0,1303171200,"Like all the other reviewers, opened the package and was not impressed. Held it out and my cat went bonkers. She is spoiled and snooty and very unappreciative of all the high priced stuff I've crammed into our home. This goofy thing makes her ecstatic. I don't know what it is. Maybe the wire isn't so visible so she thinks she's really chasing a dragon fly? A cardboard dragon fly? She sits in front of the closet and actually asks for it. She'll even play with it by herself for a good amount of time when I attach it to something at waist level. It floats and moves around on its own. You have to put it away each time you play however because if your cat carries it off it's really hard to find again. Best three bucks I've spent on her.",pet supplies,cats,toys
B00006H371,Advantage Topical Flea Treatment for Dogs,A3HN02C2QW0RPW,3/3,1.0,1303171200,"I was so excited for this product to arrive. We had bug out come flea bomb our house, washed all our bedding, vacuumed our carpets and furniture, bathed our dog (again), applied this Advantage... And my dog still itches all.day.long with live fleas. I waited 3 weeks and reapplied, We still have fleas. Guess we will have to try Frontlne or Comfortis next.",pet supplies,dogs,health supplies
B0002DIJT4,Exotic Environments Sunken Split Urn Floral Aquarium Ornament,A3DGWJP0TJIUO5,1/1,5.0,1303171200,"I ordered the large split urn for my 60 gallon tank. OMG, this thing is huge. I would not recommend it for a tank under 30 gallon, I would go for the smaller version. This peice really finishes off my tank. The silk plants look really fake, but once it's in the water, it takes on another life and looks a little more realistic. The opening of the large one is very big and there is more than enough room for my 6 5 inch fish to fit in there comfortably. This piece looks much better in person than it does in the picture. Now if my fish would only swim in there and not look at it like it's a strange monster.",pet supplies,fish aquatic pets,aquarium d cor
B0002DIPTS,"Synergy Groomer's Blend Oatmeal Protein Conditioner, 17 Ounce",A1OCPHIX06F60Y,5/6,1.0,1303171200,"After reading all the positive reviews, I bought the Oatmeal conditioner (and shampoo) to relieve my dog's itching. The product features ""natural"" moisturizers and ""natural"" oatmeal, and etc., but unfortunately, it's also full of harmful chemicals, none of which I'd want to put on my dog's already sensitive skin. I'll keep it for backup but definitely won't use it for my pup's regular baths.",pet supplies,cats,grooming
B0002AR0II,"KONG Extreme Dog Toy, Black",A22HMSD80B4DLJ,0/0,5.0,1303171200,"My dog loved to chew. Once he had made his way through dozens of dog toys, shoes, and books, I knew that I needed something else to stop this irritating habit! A friend of mine recommended the Kong Extreme Dog Toy after her dog had gone through dog toys as though they were going out of fashion so as it worked for her, I decided to give it a go!I was pleasantly pleased when I got the toy in the mail - it seemed pretty indestructible! The only thing I did notice was a faint smell of something but I can't be sure what it was. The other thing is that you can't leave your pet unattended with the toy at first but this isn't really a hassle for me being a stay home mom.We have had the toy for couple weeks now and it is still in fairly good condition! Obviously the dog has had a good munch on it but it hasn't fallen apart, so I am very happy with this toy! A definite 5 star rating in my eyes!",pet supplies,dogs,toys
B000NOLD18,"CSF-3 Cat Super Feeder with Analog Timer, Stand and Bowl",AP9Q1WJV0S18K,1/1,5.0,1303257600,"This is a fine product, designed by people who know cats and cat owners. Quality materials and good craftsmanship. I was impressed right out of the box. It took a while to assemble and set up, but once I figured it all out the unit performed perfectly. Another reviewer stressed watching the video over using the docs for assembly, and I agree, although there are very useful diagrams in the docs. My only advice is if your unit comes with a power adapter that plugs into the side of the unit you can ignore the entire first segment of the video. After that, the video guides you expertly and confidently through set up and in very short order to your first feeding cycle.My cats have ""endured"" 4 feeding cycles now. They'll be getting food 6 times a day (every 4 hours) with the first feeding of the day shortly after midnight and the last around 8 pm. We're hoping this solves the problem of our cats dramatic and tyrannical entrance into our sleep cycles starting around 4 am each day, and ending only when they get fed. So far they're eating cautiously but I'm confident they'll adapt.It's too soon to tell if the Super Feeder will solve the problem, but if you're looking for a quality, well-made-in-America product for feeding small pets you can't go wrong with the Super Feeder.********************UPDATE**********************I'm adding an update that in no way downgrades my previous review, but provides information I didn't have when I bought the unit - information that might have made a difference in my purchase decision, had I known. In a nutshell, my female cat, after hours of study, figured out how to get kibble out of the autofeeder anytime she wanted. Basically, she shoved a paw up through the chute and pawed at the rollers causing the unit to ""leak"" out a few kibble. She'd eat that and repeat the process, over and over again. She was able to empty the hopper with a few hours work. The reason we got this unit was because the female had gotten fat from our having left food down all the time (which we did because she woke us up at night if her bowl was empty). We needed a way to feed her periodically so she got no more than she should, and yet had food often enough that she didn't go on the attack pestering us to feed her. For almost a year this product did the trick - but now that she's figured out how to game it she's getting fat again, and so the product is no longer of any use to us. We boxed it up and sold it at a yard sale, with a note inside telling the new owner what will happen if their cats are as smart as our female is (we suspect the male is as dim as a birthday candle, with an attention span that burns for about the same duration - but he's a happy soul, so we don't mind - in fact we frequently wish the female wasn't quite so smart!). We still feel the unit is a good one, but only if you have rather dim witted cats... :-)",pet supplies,cats,feeding watering supplies
